key,mode,time_signature,track_genre
D-sharp_E-flat,major,3/4,pop-film
G,major,4/4,pop-film
F-sharp_G-flat,major,4/4,pop-film
D,major,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
C,major,3/4,pop-film
A,minor,3/4,pop-film
C,major,4/4,pop-film
G,minor,4/4,pop-film
A,major,4/4,pop-film
B,minor,4/4,pop-film
E,major,4/4,pop-film
A,major,4/4,pop-film
A,minor,3/4,pop-film
F,major,4/4,pop-film
G-sharp_A-flat,major,4/4,pop-film
A,minor,3/4,pop-film
E,major,4/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
G-sharp_A-flat,minor,4/4,pop-film
E,minor,3/4,pop-film
C,major,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
E,minor,3/4,pop-film
A-sharp_B-flat,minor,4/4,pop-film
F,minor,4/4,pop-film
G,minor,4/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
A,major,4/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
D,major,4/4,pop-film
A,minor,4/4,pop-film
D,major,4/4,pop-film
D,major,4/4,pop-film
E,major,4/4,pop-film
E,major,4/4,pop-film
F,minor,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
D-sharp_E-flat,minor,4/4,pop-film
B,major,4/4,pop-film
B,major,3/4,pop-film
E,major,4/4,pop-film
G,minor,4/4,pop-film
F,major,4/4,pop-film
A,major,4/4,pop-film
A-sharp_B-flat,minor,3/4,pop-film
G,major,3/4,pop-film
C,major,4/4,pop-film
B,minor,3/4,pop-film
F,major,4/4,pop-film
G-sharp_A-flat,major,4/4,pop-film
F,major,4/4,pop-film
A,minor,4/4,pop-film
G-sharp_A-flat,minor,4/4,pop-film
F,major,4/4,pop-film
D,major,4/4,pop-film
E,minor,4/4,pop-film
B,minor,4/4,pop-film
F-sharp_G-flat,major,4/4,pop-film
C-sharp_D-flat,major,4/4,pop-film
D,major,4/4,pop-film
D,major,4/4,pop-film
G,minor,4/4,pop-film
A-sharp_B-flat,minor,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
G-sharp_A-flat,major,4/4,pop-film
F,major,4/4,pop-film
C,major,4/4,pop-film
E,major,4/4,pop-film
C,major,4/4,pop-film
C,major,4/4,pop-film
D,major,4/4,pop-film
G,major,4/4,pop-film
G,major,4/4,pop-film
C,major,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
A-sharp_B-flat,major,4/4,pop-film
A,minor,4/4,pop-film
E,minor,4/4,pop-film
D,major,4/4,pop-film
E,minor,4/4,pop-film
E,major,4/4,pop-film
G,major,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
B,minor,4/4,pop-film
D,major,4/4,pop-film
A-sharp_B-flat,major,3/4,pop-film
G,major,4/4,pop-film
F,major,4/4,pop-film
G,major,4/4,pop-film
G,major,4/4,pop-film
E,minor,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
F,major,4/4,pop-film
C-sharp_D-flat,major,4/4,pop-film
F-sharp_G-flat,major,4/4,pop-film
E,minor,4/4,pop-film
E,minor,4/4,pop-film
F,minor,4/4,pop-film
D,major,4/4,pop-film
A-sharp_B-flat,major,4/4,pop-film
E,minor,4/4,pop-film
D,major,4/4,pop-film
G-sharp_A-flat,major,3/4,pop-film
G-sharp_A-flat,major,4/4,pop-film
A-sharp_B-flat,minor,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
A,minor,4/4,pop-film
F,major,4/4,pop-film
G,major,4/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
D-sharp_E-flat,minor,4/4,pop-film
C-sharp_D-flat,major,4/4,pop-film
B,major,4/4,pop-film
G-sharp_A-flat,major,4/4,pop-film
F-sharp_G-flat,major,4/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
E,minor,3/4,pop-film
C,minor,4/4,pop-film
D,major,4/4,pop-film
A,major,4/4,pop-film
A,major,4/4,pop-film
C,minor,4/4,pop-film
F-sharp_G-flat,major,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
A-sharp_B-flat,minor,4/4,pop-film
G-sharp_A-flat,major,3/4,pop-film
A,minor,4/4,pop-film
A,major,4/4,pop-film
G,minor,4/4,pop-film
C,minor,4/4,pop-film
F,major,3/4,pop-film
G,major,4/4,pop-film
C,minor,4/4,pop-film
G-sharp_A-flat,major,4/4,pop-film
B,minor,4/4,pop-film
C-sharp_D-flat,minor,3/4,pop-film
A-sharp_B-flat,major,4/4,pop-film
D-sharp_E-flat,major,3/4,pop-film
G,minor,4/4,pop-film
E,minor,4/4,pop-film
G,major,4/4,pop-film
E,minor,4/4,pop-film
F,minor,3/4,pop-film
D,major,4/4,pop-film
G,major,3/4,pop-film
F-sharp_G-flat,major,4/4,pop-film
B,major,4/4,pop-film
D,major,5/4,pop-film
C-sharp_D-flat,major,4/4,pop-film
C-sharp_D-flat,major,4/4,pop-film
F-sharp_G-flat,major,4/4,pop-film
G,minor,4/4,pop-film
A,major,4/4,pop-film
C,major,4/4,pop-film
B,minor,4/4,pop-film
D,major,4/4,pop-film
C,major,4/4,pop-film
F,minor,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
E,major,4/4,pop-film
F-sharp_G-flat,major,5/4,pop-film
B,minor,4/4,pop-film
A-sharp_B-flat,major,4/4,pop-film
C-sharp_D-flat,major,4/4,pop-film
G-sharp_A-flat,minor,4/4,pop-film
F,major,4/4,pop-film
B,major,4/4,pop-film
A-sharp_B-flat,minor,4/4,pop-film
C-sharp_D-flat,major,4/4,pop-film
A,minor,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
B,minor,4/4,pop-film
A,major,4/4,pop-film
E,minor,4/4,pop-film
E,minor,4/4,pop-film
D,minor,4/4,pop-film
G,major,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
B,minor,4/4,pop-film
G,major,4/4,pop-film
F-sharp_G-flat,major,4/4,pop-film
D,major,4/4,pop-film
F,major,4/4,pop-film
E,minor,4/4,pop-film
C-sharp_D-flat,major,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
E,major,4/4,pop-film
D,major,3/4,pop-film
G,minor,4/4,pop-film
G-sharp_A-flat,major,4/4,pop-film
F,minor,4/4,pop-film
E,major,3/4,pop-film
D,major,4/4,pop-film
C,minor,4/4,pop-film
C,minor,4/4,pop-film
G-sharp_A-flat,minor,3/4,pop-film
G,minor,4/4,pop-film
C,major,5/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
D,major,4/4,pop-film
D,minor,4/4,pop-film
C,major,4/4,pop-film
C,minor,4/4,pop-film
D-sharp_E-flat,major,4/4,pop-film
D,minor,4/4,pop-film
D-sharp_E-flat,minor,4/4,pop-film
D,major,4/4,pop-film
C,major,4/4,pop-film
F,minor,4/4,pop-film
G,minor,4/4,pop-film
C,major,3/4,pop-film
A-sharp_B-flat,minor,4/4,pop-film
C,minor,4/4,pop-film
C-sharp_D-flat,major,4/4,pop-film
C,major,4/4,pop-film
D-sharp_E-flat,major,4/4,pop-film
G,major,4/4,pop-film
C-sharp_D-flat,major,4/4,pop-film
G,major,4/4,pop-film
D-sharp_E-flat,major,4/4,pop-film
F,major,4/4,pop-film
A-sharp_B-flat,major,4/4,pop-film
D,major,4/4,pop-film
G,major,4/4,pop-film
B,major,4/4,pop-film
E,minor,4/4,pop-film
C,major,4/4,pop-film
C-sharp_D-flat,major,4/4,pop-film
C,minor,4/4,pop-film
F-sharp_G-flat,major,4/4,pop-film
A,major,4/4,pop-film
C,minor,4/4,pop-film
C,minor,4/4,pop-film
C-sharp_D-flat,major,3/4,pop-film
F,major,4/4,pop-film
B,major,4/4,pop-film
A-sharp_B-flat,major,4/4,pop-film
A,major,4/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
D,major,4/4,pop-film
G,major,4/4,pop-film
D,major,4/4,pop-film
G,major,4/4,pop-film
E,minor,4/4,pop-film
E,minor,4/4,pop-film
A,minor,4/4,pop-film
C,major,4/4,pop-film
C-sharp_D-flat,minor,3/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
G,major,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
D-sharp_E-flat,minor,4/4,pop-film
G,major,4/4,pop-film
C,minor,4/4,pop-film
F,major,4/4,pop-film
G,major,4/4,pop-film
D,major,3/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
A,major,4/4,pop-film
C,major,4/4,pop-film
E,minor,4/4,pop-film
D,major,4/4,pop-film
D,minor,4/4,pop-film
A-sharp_B-flat,minor,4/4,pop-film
D,major,4/4,pop-film
G,minor,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
D,major,4/4,pop-film
G-sharp_A-flat,minor,4/4,pop-film
C,major,5/4,pop-film
B,major,3/4,pop-film
C,major,4/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
B,minor,4/4,pop-film
C,minor,4/4,pop-film
E,major,3/4,pop-film
C,major,4/4,pop-film
G,minor,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
D,major,4/4,pop-film
G,major,4/4,pop-film
A,major,4/4,pop-film
F-sharp_G-flat,major,4/4,pop-film
A,major,4/4,pop-film
F,major,4/4,pop-film
C-sharp_D-flat,major,3/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
E,minor,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
G,major,4/4,pop-film
C,major,4/4,pop-film
D,minor,4/4,pop-film
E,minor,4/4,pop-film
A,major,4/4,pop-film
F,minor,4/4,pop-film
F,major,4/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
A-sharp_B-flat,minor,4/4,pop-film
E,minor,4/4,pop-film
A-sharp_B-flat,major,4/4,pop-film
D-sharp_E-flat,major,3/4,pop-film
F,minor,4/4,pop-film
D,major,4/4,pop-film
F,major,4/4,pop-film
B,minor,4/4,pop-film
A,major,4/4,pop-film
C,minor,4/4,pop-film
A,minor,4/4,pop-film
B,major,4/4,pop-film
F,minor,4/4,pop-film
G,major,4/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
D-sharp_E-flat,major,4/4,pop-film
C,major,4/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
F,major,4/4,pop-film
B,major,4/4,pop-film
F,major,4/4,pop-film
G-sharp_A-flat,minor,4/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
C,minor,4/4,pop-film
A,minor,4/4,pop-film
B,minor,4/4,pop-film
E,minor,4/4,pop-film
A-sharp_B-flat,major,4/4,pop-film
G-sharp_A-flat,major,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
G-sharp_A-flat,major,4/4,pop-film
B,major,4/4,pop-film
D-sharp_E-flat,minor,4/4,pop-film
B,major,3/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
E,major,3/4,pop-film
C,minor,3/4,pop-film
B,minor,4/4,pop-film
E,major,4/4,pop-film
F,minor,3/4,pop-film
G,major,4/4,pop-film
F,minor,4/4,pop-film
A,minor,4/4,pop-film
G,minor,4/4,pop-film
F,minor,4/4,pop-film
A-sharp_B-flat,minor,4/4,pop-film
F-sharp_G-flat,minor,4/4,pop-film
F,major,4/4,pop-film
A,minor,4/4,pop-film
G-sharp_A-flat,major,4/4,pop-film
C-sharp_D-flat,minor,4/4,pop-film
F,minor,4/4,pop-film
C-sharp_D-flat,major,4/4,pop-film
C-sharp_D-flat,major,4/4,pop
C-sharp_D-flat,minor,4/4,pop
C-sharp_D-flat,minor,4/4,pop
A,minor,4/4,pop
G,major,4/4,pop
G-sharp_A-flat,minor,4/4,pop
D,major,4/4,pop
G-sharp_A-flat,minor,4/4,pop
D,major,4/4,pop
D,major,4/4,pop
F,minor,4/4,pop
B,major,4/4,pop
E,minor,3/4,pop
G-sharp_A-flat,major,4/4,pop
G-sharp_A-flat,minor,4/4,pop
C-sharp_D-flat,major,3/4,pop
E,minor,4/4,pop
A-sharp_B-flat,minor,4/4,pop
B,major,4/4,pop
G,minor,4/4,pop
A-sharp_B-flat,minor,4/4,pop
C,major,4/4,pop
C-sharp_D-flat,minor,4/4,pop
G-sharp_A-flat,major,3/4,pop
D,major,4/4,pop
C-sharp_D-flat,major,4/4,pop
F,minor,4/4,pop
A-sharp_B-flat,minor,4/4,pop
B,minor,4/4,pop
E,major,4/4,pop
C-sharp_D-flat,minor,4/4,pop
C-sharp_D-flat,minor,4/4,pop
C,major,4/4,pop
D,major,5/4,pop
A,major,4/4,pop
G,major,3/4,pop
A,minor,4/4,pop
F-sharp_G-flat,major,4/4,pop
A-sharp_B-flat,major,4/4,pop
A,major,4/4,pop
A,minor,4/4,pop
C-sharp_D-flat,major,4/4,pop
A,minor,4/4,pop
C,major,3/4,pop
B,major,4/4,pop
E,minor,3/4,pop
A,minor,4/4,pop
A-sharp_B-flat,minor,4/4,pop
E,major,4/4,pop
D,major,3/4,pop
A-sharp_B-flat,major,3/4,pop
D,major,4/4,pop
F-sharp_G-flat,minor,4/4,pop
E,minor,4/4,pop
C-sharp_D-flat,major,4/4,pop
A,major,4/4,pop
C,major,4/4,pop
B,minor,4/4,pop
D-sharp_E-flat,minor,4/4,pop
G-sharp_A-flat,minor,3/4,pop
G-sharp_A-flat,major,4/4,pop
G-sharp_A-flat,major,4/4,pop
B,minor,4/4,pop
C,minor,4/4,pop
A,minor,4/4,pop
G,minor,4/4,pop
G,major,4/4,pop
G,minor,4/4,pop
F,major,4/4,pop
D-sharp_E-flat,minor,4/4,pop
D-sharp_E-flat,major,4/4,pop
D,major,4/4,pop
C-sharp_D-flat,minor,4/4,pop
C-sharp_D-flat,major,4/4,pop
C,minor,4/4,pop
G,major,3/4,pop
A,major,4/4,pop
F-sharp_G-flat,minor,4/4,pop
C-sharp_D-flat,major,4/4,pop
F-sharp_G-flat,major,4/4,pop
G-sharp_A-flat,major,4/4,pop
F,minor,4/4,pop
A-sharp_B-flat,major,4/4,pop
D,major,4/4,pop
D,major,4/4,pop
C,minor,4/4,pop
B,major,4/4,pop
G-sharp_A-flat,major,3/4,pop
C,major,4/4,pop
G-sharp_A-flat,minor,4/4,pop
F-sharp_G-flat,major,4/4,pop
G,major,4/4,pop
G,major,4/4,pop
F-sharp_G-flat,major,4/4,pop
F-sharp_G-flat,major,4/4,pop
G,major,4/4,pop
F,minor,4/4,pop
C,minor,4/4,pop
F-sharp_G-flat,minor,3/4,pop
G-sharp_A-flat,major,4/4,pop
B,major,4/4,pop
A-sharp_B-flat,major,4/4,pop
G-sharp_A-flat,major,3/4,pop
C-sharp_D-flat,minor,4/4,pop
C-sharp_D-flat,minor,4/4,pop
E,minor,4/4,pop
C-sharp_D-flat,minor,4/4,pop
C,minor,4/4,pop
E,major,4/4,pop
F,minor,4/4,pop
C,minor,4/4,pop
G,major,4/4,pop
A,minor,4/4,pop
G,major,4/4,pop
C,minor,4/4,pop
G,minor,4/4,pop
G-sharp_A-flat,major,4/4,pop
D,major,4/4,pop
D,major,4/4,pop
G,major,4/4,pop
B,minor,4/4,pop
D-sharp_E-flat,minor,4/4,pop
B,major,4/4,pop
B,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
C,minor,4/4,pop
C-sharp_D-flat,minor,4/4,pop
C,minor,4/4,pop
A,major,4/4,pop
G-sharp_A-flat,major,4/4,pop
G-sharp_A-flat,major,4/4,pop
D,major,4/4,pop
C-sharp_D-flat,major,4/4,pop
F,minor,4/4,pop
A,major,4/4,pop
C-sharp_D-flat,major,4/4,pop
C-sharp_D-flat,major,4/4,pop
F,major,4/4,pop
C-sharp_D-flat,major,4/4,pop
C,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
C,minor,4/4,pop
F,minor,4/4,pop
C,major,4/4,pop
E,major,4/4,pop
D,major,4/4,pop
E,minor,4/4,pop
C-sharp_D-flat,minor,4/4,pop
E,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
C-sharp_D-flat,major,3/4,pop
F,minor,4/4,pop
B,minor,4/4,pop
A,major,4/4,pop
F,minor,4/4,pop
F,minor,4/4,pop
C,major,4/4,pop
A,major,4/4,pop
C,major,4/4,pop
E,major,4/4,pop
B,major,4/4,pop
F-sharp_G-flat,minor,4/4,pop
G,minor,4/4,pop
B,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
E,major,4/4,pop
A,minor,4/4,pop
E,minor,4/4,pop
G-sharp_A-flat,major,4/4,pop
A,major,4/4,pop
A,minor,4/4,pop
B,minor,4/4,pop
A,minor,4/4,pop
E,minor,4/4,pop
C,major,4/4,pop
C,major,4/4,pop
B,minor,4/4,pop
B,minor,4/4,pop
D,major,4/4,pop
G-sharp_A-flat,major,4/4,pop
C,minor,4/4,pop
C-sharp_D-flat,major,4/4,pop
G,major,4/4,pop
F-sharp_G-flat,major,4/4,pop
G,major,4/4,pop
G-sharp_A-flat,major,4/4,pop
A-sharp_B-flat,major,4/4,pop
G-sharp_A-flat,major,5/4,pop
B,minor,4/4,pop
A-sharp_B-flat,major,4/4,pop
G,major,4/4,pop
A,major,4/4,pop
B,minor,4/4,pop
G-sharp_A-flat,major,4/4,pop
D,major,4/4,pop
C,major,4/4,pop
D,major,4/4,pop
D-sharp_E-flat,major,4/4,pop
E,major,3/4,pop
F-sharp_G-flat,minor,4/4,pop
C,major,4/4,pop
D-sharp_E-flat,minor,4/4,pop
E,minor,4/4,pop
A,major,4/4,pop
F-sharp_G-flat,major,4/4,pop
F-sharp_G-flat,minor,4/4,pop
C-sharp_D-flat,major,4/4,pop
C,major,4/4,pop
A,major,4/4,pop
C,minor,4/4,pop
G,minor,4/4,pop
F,minor,4/4,pop
D-sharp_E-flat,minor,4/4,pop
E,minor,4/4,pop
E,minor,4/4,pop
E,minor,4/4,pop
E,minor,4/4,pop
E,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
E,major,4/4,pop
E,minor,4/4,pop
D,major,4/4,pop
E,minor,4/4,pop
C-sharp_D-flat,minor,4/4,pop
E,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
E,minor,4/4,pop
C,major,4/4,pop
F,minor,4/4,pop
G,major,4/4,pop
C,major,4/4,pop
G-sharp_A-flat,major,3/4,pop
G-sharp_A-flat,major,3/4,pop
A-sharp_B-flat,major,4/4,pop
G-sharp_A-flat,major,3/4,pop
C,major,4/4,pop
D,major,4/4,pop
G,minor,3/4,pop
C,major,4/4,pop
A,major,4/4,pop
C,major,4/4,pop
G-sharp_A-flat,major,4/4,pop
A,minor,4/4,pop
A,minor,4/4,pop
D,major,4/4,pop
B,minor,4/4,pop
F,major,4/4,pop
D,major,4/4,pop
B,minor,4/4,pop
C,major,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,major,3/4,pop
B,minor,4/4,pop
B,minor,4/4,pop
E,major,3/4,pop
F-sharp_G-flat,minor,4/4,pop
B,minor,4/4,pop
B,major,4/4,pop
B,minor,4/4,pop
A-sharp_B-flat,minor,4/4,pop
F,minor,4/4,pop
C-sharp_D-flat,major,4/4,pop
A-sharp_B-flat,minor,4/4,pop
B,major,4/4,pop
D,major,4/4,pop
D-sharp_E-flat,minor,4/4,pop
A,major,4/4,pop
B,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
E,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
C-sharp_D-flat,major,4/4,pop
F,major,4/4,pop
A,minor,3/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F,major,4/4,pop
G-sharp_A-flat,major,4/4,pop
F-sharp_G-flat,minor,4/4,pop
A,minor,3/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
A,minor,3/4,pop
A,minor,3/4,pop
C,minor,4/4,pop
A,minor,3/4,pop
C,minor,4/4,pop
G-sharp_A-flat,major,4/4,pop
G-sharp_A-flat,major,4/4,pop
C-sharp_D-flat,minor,4/4,pop
C,minor,4/4,pop
G-sharp_A-flat,major,4/4,pop
C-sharp_D-flat,major,4/4,pop
A-sharp_B-flat,minor,4/4,pop
G,major,4/4,pop
D,major,4/4,pop
A,major,4/4,pop
F,major,4/4,pop
D,major,4/4,pop
D,major,4/4,pop
C-sharp_D-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
D,minor,4/4,pop
A-sharp_B-flat,minor,4/4,pop
F,major,5/4,pop
D-sharp_E-flat,major,4/4,pop
C-sharp_D-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
A,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
B,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
A,minor,3/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
A,minor,3/4,pop
A,minor,3/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
A-sharp_B-flat,minor,4/4,pop
C,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
C,minor,4/4,pop
G-sharp_A-flat,major,4/4,pop
A-sharp_B-flat,major,4/4,pop
A-sharp_B-flat,major,4/4,pop
G-sharp_A-flat,major,4/4,pop
D-sharp_E-flat,minor,4/4,pop
A-sharp_B-flat,minor,4/4,pop
G-sharp_A-flat,major,4/4,pop
C-sharp_D-flat,minor,4/4,pop
G-sharp_A-flat,major,4/4,pop
B,minor,4/4,pop
A,major,4/4,pop
F-sharp_G-flat,major,4/4,pop
B,major,4/4,pop
C-sharp_D-flat,major,4/4,pop
B,minor,4/4,pop
A-sharp_B-flat,minor,4/4,pop
A,minor,4/4,pop
E,minor,4/4,pop
C,major,3/4,pop
A-sharp_B-flat,minor,4/4,pop
D,minor,4/4,pop
G-sharp_A-flat,minor,4/4,pop
E,minor,4/4,pop
G-sharp_A-flat,major,4/4,pop
F-sharp_G-flat,minor,4/4,pop
A,major,4/4,pop
G-sharp_A-flat,major,4/4,pop
E,minor,4/4,pop
A,major,4/4,pop
F-sharp_G-flat,minor,4/4,pop
A-sharp_B-flat,minor,4/4,pop
D,minor,4/4,pop
C-sharp_D-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
G,major,4/4,pop
G-sharp_A-flat,major,4/4,pop
F-sharp_G-flat,major,4/4,pop
C-sharp_D-flat,minor,4/4,pop
F-sharp_G-flat,major,4/4,pop
A,minor,4/4,pop
F,minor,4/4,pop
C-sharp_D-flat,major,4/4,pop
E,major,3/4,pop
C-sharp_D-flat,major,4/4,pop
C,major,4/4,pop
G,major,4/4,pop
F-sharp_G-flat,major,4/4,pop
G,minor,4/4,pop
B,minor,4/4,pop
G,major,4/4,pop
F,minor,4/4,pop
G-sharp_A-flat,major,3/4,pop
G,minor,3/4,pop
E,minor,4/4,pop
A,major,4/4,pop
E,major,4/4,pop
A-sharp_B-flat,major,3/4,pop
C,major,4/4,pop
B,major,4/4,pop
E,minor,4/4,pop
A-sharp_B-flat,major,4/4,pop
A,major,4/4,pop
F,minor,4/4,pop
G,major,4/4,pop
C-sharp_D-flat,major,4/4,pop
D,major,3/4,pop
C-sharp_D-flat,minor,4/4,pop
A,minor,4/4,pop
A,minor,3/4,pop
A-sharp_B-flat,minor,4/4,pop
D,minor,4/4,pop
E,minor,4/4,pop
D,minor,4/4,pop
B,minor,4/4,pop
C,major,4/4,pop
D,minor,4/4,pop
C,major,4/4,pop
C-sharp_D-flat,major,4/4,pop
B,minor,4/4,pop
F-sharp_G-flat,major,4/4,pop
G,minor,4/4,pop
C,minor,4/4,pop
F,minor,4/4,pop
B,major,4/4,pop
D,major,3/4,pop
F-sharp_G-flat,minor,3/4,pop
A,minor,4/4,pop
E,major,4/4,pop
E,minor,4/4,pop
B,minor,4/4,pop
E,major,4/4,pop
G,major,4/4,pop
B,minor,4/4,pop
G,major,3/4,pop
E,minor,4/4,pop
E,minor,4/4,pop
D,major,4/4,pop
G,minor,4/4,pop
E,minor,4/4,pop
G,major,4/4,pop
G,minor,4/4,pop
E,minor,4/4,pop
E,minor,4/4,pop
E,minor,4/4,pop
G,major,3/4,pop
C,minor,4/4,pop
A-sharp_B-flat,major,4/4,pop
A-sharp_B-flat,minor,4/4,pop
E,major,4/4,pop
C-sharp_D-flat,major,4/4,pop
A,minor,3/4,pop
A-sharp_B-flat,minor,4/4,pop
D-sharp_E-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
G-sharp_A-flat,major,4/4,pop
G,minor,4/4,pop
F,minor,4/4,pop
A-sharp_B-flat,minor,4/4,pop
E,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
G-sharp_A-flat,major,4/4,pop
F-sharp_G-flat,minor,4/4,pop
A,minor,4/4,pop
G,minor,4/4,pop
B,major,4/4,pop
E,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
B,minor,4/4,pop
E,minor,4/4,pop
F-sharp_G-flat,minor,4/4,pop
E,minor,4/4,pop
A,minor,4/4,pop
G,major,4/4,pop
G,major,4/4,pop
G,major,4/4,pop
C,major,4/4,pop
G,major,4/4,pop
E,minor,4/4,pop
E,minor,4/4,pop
G,major,4/4,pop
G,minor,4/4,pop
G,major,4/4,pop
B,major,4/4,pop
A-sharp_B-flat,minor,4/4,pop
C,major,4/4,pop
G,minor,4/4,pop
A,minor,4/4,pop
E,minor,4/4,pop
G-sharp_A-flat,major,4/4,pop
E,minor,4/4,pop
E,minor,4/4,pop
G,major,4/4,pop
C-sharp_D-flat,major,4/4,pop
C-sharp_D-flat,minor,4/4,pop
G-sharp_A-flat,minor,4/4,pop
D,major,4/4,pop
C-sharp_D-flat,minor,4/4,pop
A,major,4/4,pop
G,minor,4/4,pop
C,minor,4/4,pop
E,minor,4/4,pop
D-sharp_E-flat,major,4/4,pop
B,major,4/4,pop
D,major,4/4,pop
C-sharp_D-flat,minor,4/4,pop
F,minor,4/4,pop
G,minor,4/4,pop
D-sharp_E-flat,major,4/4,pop
A,major,4/4,pop
C-sharp_D-flat,minor,3/4,pop
D,major,4/4,pop
G-sharp_A-flat,major,4/4,pop
A,minor,4/4,pop
C-sharp_D-flat,major,4/4,pop
A,minor,4/4,pop
G,major,4/4,pop
B,major,4/4,pop
B,minor,3/4,pop
F-sharp_G-flat,major,5/4,pop
G,major,4/4,pop
A-sharp_B-flat,minor,4/4,pop
G-sharp_A-flat,major,4/4,pop
C-sharp_D-flat,minor,4/4,pop
B,minor,4/4,pop
C-sharp_D-flat,minor,4/4,pop
C-sharp_D-flat,minor,4/4,pop
G,major,4/4,pop
E,major,4/4,pop
F-sharp_G-flat,minor,4/4,pop
G-sharp_A-flat,major,4/4,pop
